"","case","id","sex","deg","yrdeg","field","startyr","year","rank","admin","salary"
"12378",12378,1095,"M","PhD",78,"Other",80,82,"Assist",0,3182
"12379",12379,1095,"M","PhD",78,"Other",80,83,"Assist",0,3710
"12380",12380,1095,"M","PhD",78,"Other",80,84,"Assist",0,3906
"12381",12381,1095,"M","PhD",78,"Other",80,85,"Assist",0,3906
"12382",12382,1095,"M","PhD",78,"Other",80,86,"Assoc",0,4914
"12383",12383,1095,"M","PhD",78,"Other",80,87,"Assoc",0,5160
"12384",12384,1095,"M","PhD",78,"Other",80,88,"Assoc",0,5310
"12385",12385,1095,"M","PhD",78,"Other",80,89,"Assoc",0,5601
"12386",12386,1095,"M","PhD",78,"Other",80,90,"Assoc",0,5698
"12387",12387,1095,"M","PhD",78,"Other",80,91,"Assoc",0,6135
"12388",12388,1095,"M","PhD",78,"Other",80,92,"Assoc",0,6684
"12389",12389,1095,"M","PhD",78,"Other",80,93,"Assoc",0,7180
"12390",12390,1095,"M","PhD",78,"Other",80,94,"Full",0,7388
"12391",12391,1095,"M","PhD",78,"Other",80,95,"Full",0,8052
"12392",12392,1096,"F","PhD",81,"Other",81,81,"Assist",0,2467
"12393",12393,1096,"F","PhD",81,"Other",81,82,"Assist",0,2565
"12394",12394,1096,"F","PhD",81,"Other",81,83,"Assist",0,2706
"12395",12395,1096,"F","PhD",81,"Other",81,84,"Assist",0,2848
"12396",12396,1096,"F","PhD",81,"Other",81,85,"Assist",0,2848
"12397",12397,1096,"F","PhD",81,"Other",81,86,"Assoc",0,3384
"12398",12398,1096,"F","PhD",81,"Other",81,87,"Assoc",0,3555
"12399",12399,1096,"F","PhD",81,"Other",81,88,"Assoc",0,3764
"12400",12400,1096,"F","PhD",81,"Other",81,89,"Assoc",0,4264
"12401",12401,1096,"F","PhD",81,"Other",81,90,"Full",0,4658
"12402",12402,1096,"F","PhD",81,"Other",81,91,"Full",0,5016
"12403",12403,1096,"F","PhD",81,"Other",81,92,"Full",0,5311
"12404",12404,1096,"F","PhD",81,"Other",81,93,"Full",0,5955
"12405",12405,1096,"F","PhD",81,"Other",81,94,"Full",0,6772
"12406",12406,1096,"F","PhD",81,"Other",81,95,"Full",0,7069
"12407",12407,1097,"M","PhD",78,"Other",78,78,"Assist",0,1717
"12408",12408,1097,"M","PhD",78,"Other",78,79,"Assist",0,1959
"12409",12409,1097,"M","PhD",78,"Other",78,80,"Assist",0,2121
"12410",12410,1097,"M","PhD",78,"Other",78,81,"Assist",0,2425
"12411",12411,1097,"M","PhD",78,"Other",78,82,"Assist",0,2567
"12412",12412,1097,"M","PhD",78,"Other",78,83,"Assist",0,2708
"12413",12413,1097,"M","PhD",78,"Other",78,84,"Assoc",0,3152
"12414",12414,1097,"M","PhD",78,"Other",78,85,"Assoc",0,3152
"12415",12415,1097,"M","PhD",78,"Other",78,86,"Assoc",0,3437
"12416",12416,1097,"M","PhD",78,"Other",78,87,"Assoc",0,3610
"12417",12417,1097,"M","PhD",78,"Other",78,88,"Assoc",0,3715
"12418",12418,1097,"M","PhD",78,"Other",78,89,"Assoc",0,4032
"12419",12419,1097,"M","PhD",78,"Other",78,90,"Assoc",0,4343
"12420",12420,1097,"M","PhD",78,"Other",78,91,"Assoc",0,4544
"12421",12421,1097,"M","PhD",78,"Other",78,92,"Assoc",0,4743
"12422",12422,1097,"M","PhD",78,"Other",78,93,"Assoc",0,4881
"12423",12423,1097,"M","PhD",78,"Other",78,94,"Assoc",0,4881
"12424",12424,1097,"M","PhD",78,"Other",78,95,"Assoc",0,5095
"12425",12425,1098,"F","PhD",81,"Other",82,82,"Assist",0,2422
"12426",12426,1098,"F","PhD",81,"Other",82,83,"Assist",0,2630
"12427",12427,1098,"F","PhD",81,"Other",82,84,"Assist",0,2889
"12428",12428,1098,"F","PhD",81,"Other",82,85,"Assist",0,2889
"12429",12429,1098,"F","PhD",81,"Other",82,86,"Assist",0,3242
"12430",12430,1098,"F","PhD",81,"Other",82,87,"Assist",0,3406
"12431",12431,1098,"F","PhD",81,"Other",82,88,"Assoc",0,3658
"12432",12432,1098,"F","PhD",81,"Other",82,89,"Assoc",0,4027
"12433",12433,1098,"F","PhD",81,"Other",82,90,"Assoc",0,4155
"12434",12434,1098,"F","PhD",81,"Other",82,91,"Assoc",0,4411
"12435",12435,1098,"F","PhD",81,"Other",82,92,"Assoc",0,4538
"12436",12436,1098,"F","PhD",81,"Other",82,93,"Assoc",0,4670
"12437",12437,1098,"F","PhD",81,"Other",82,94,"Assoc",0,4670
"12438",12438,1098,"F","PhD",81,"Other",82,95,"Full",0,6040
"12439",12439,1099,"M","PhD",61,"Arts",64,76,"Assoc",0,1971.642
"12440",12440,1099,"M","PhD",61,"Arts",64,77,"Full",0,2256
"12441",12441,1099,"M","PhD",61,"Arts",64,78,"Full",0,2378
"12442",12442,1099,"M","PhD",61,"Arts",64,79,"Full",0,2627
"12443",12443,1099,"M","PhD",61,"Arts",64,80,"Full",0,2824
"12444",12444,1099,"M","PhD",61,"Arts",64,81,"Full",0,3092
"12445",12445,1099,"M","PhD",61,"Arts",64,82,"Full",0,3122.727
"12446",12446,1099,"M","PhD",61,"Arts",64,83,"Full",0,3262
"12447",12447,1099,"M","PhD",61,"Arts",64,84,"Full",0,3534
"12448",12448,1099,"M","PhD",61,"Arts",64,85,"Full",0,3534
"12449",12449,1099,"M","PhD",61,"Arts",64,86,"Full",0,4199
"12450",12450,1099,"M","PhD",61,"Arts",64,87,"Full",0,4410
"12451",12451,1099,"M","PhD",61,"Arts",64,88,"Full",0,4538
"12452",12452,1099,"M","PhD",61,"Arts",64,89,"Full",0,4855
"12453",12453,1099,"M","PhD",61,"Arts",64,90,"Full",0,5155
"12454",12454,1099,"M","PhD",61,"Arts",64,91,"Full",0,5472
"12455",12455,1099,"M","PhD",61,"Arts",64,92,"Full",0,5712
"12456",12456,1099,"M","PhD",61,"Arts",64,93,"Full",0,5962
"12457",12457,1099,"M","PhD",61,"Arts",64,94,"Full",0,5962
"12458",12458,1099,"M","PhD",61,"Arts",64,95,"Full",0,6223
"12459",12459,1100,"M","PhD",76,"Other",84,84,"Assoc",0,4571
"12460",12460,1100,"M","PhD",76,"Other",84,85,"Assoc",0,4571
"12461",12461,1100,"M","PhD",76,"Other",84,86,"Full",0,4914
"12462",12462,1100,"M","PhD",76,"Other",84,87,"Full",0,5160
"12463",12463,1100,"M","PhD",76,"Other",84,88,"Full",0,5310
"12464",12464,1100,"M","PhD",76,"Other",84,89,"Full",0,5846
"12465",12465,1100,"M","PhD",76,"Other",84,90,"Full",0,6120
"12466",12466,1100,"M","PhD",76,"Other",84,91,"Full",0,6404
"12467",12467,1100,"M","PhD",76,"Other",84,92,"Full",0,6040
"12468",12468,1100,"M","PhD",76,"Other",84,93,"Full",0,6216
"12469",12469,1100,"M","PhD",76,"Other",84,94,"Full",0,6216
"12470",12470,1100,"M","PhD",76,"Other",84,95,"Full",0,6396
"12471",12471,1101,"M","PhD",66,"Prof",67,76,"Assoc",0,2089
"12472",12472,1101,"M","PhD",66,"Prof",67,77,"Assoc",0,2337
"12473",12473,1101,"M","PhD",66,"Prof",67,78,"Full",0,2544
"12474",12474,1101,"M","PhD",66,"Prof",67,79,"Full",0,2850
"12475",12475,1101,"M","PhD",66,"Prof",67,80,"Full",0,3058
"12476",12476,1101,"M","PhD",66,"Prof",67,81,"Full",0,3369
"12477",12477,1101,"M","PhD",66,"Prof",67,82,"Full",0,3568
"12478",12478,1101,"M","PhD",66,"Prof",67,83,"Full",0,3873
"12479",12479,1101,"M","PhD",66,"Prof",67,84,"Full",0,4135
"12480",12480,1101,"M","PhD",66,"Prof",67,85,"Full",0,4135
"12481",12481,1101,"M","PhD",66,"Prof",67,86,"Full",0,4775
"12482",12482,1101,"M","PhD",66,"Prof",67,87,"Full",0,5015
"12483",12483,1101,"M","PhD",66,"Prof",67,88,"Full",0,5015
"12484",12484,1101,"M","PhD",66,"Prof",67,89,"Full",0,5366
"12485",12485,1101,"M","PhD",66,"Prof",67,90,"Full",0,5780
"12486",12486,1101,"M","PhD",66,"Prof",67,91,"Full",0,6313
"12487",12487,1101,"M","PhD",66,"Prof",67,92,"Full",0,6496
"12488",12488,1101,"M","PhD",66,"Prof",67,93,"Full",0,6684
"12489",12489,1101,"M","PhD",66,"Prof",67,94,"Full",0,6684
"12490",12490,1101,"M","PhD",66,"Prof",67,95,"Full",0,6781
"12491",12491,1103,"M","PhD",90,"Prof",91,91,"Assist",0,5168
"12492",12492,1103,"M","PhD",90,"Prof",91,92,"Assist",0,5168
"12493",12493,1103,"M","PhD",90,"Prof",91,93,"Assist",0,5318
"12494",12494,1103,"M","PhD",90,"Prof",91,94,"Assist",0,5318
"12495",12495,1103,"M","PhD",90,"Prof",91,95,"Assist",0,5631
"12496",12496,1105,"M","PhD",90,"Other",93,93,"Assist",0,3042
"12497",12497,1105,"M","PhD",90,"Other",93,94,"Assist",0,3042
"12498",12498,1105,"M","PhD",90,"Other",93,95,"Assist",0,3175
"12499",12499,1107,"M","PhD",90,"Other",90,90,"Assist",0,4220
"12500",12500,1107,"M","PhD",90,"Other",90,91,"Assist",0,4292
"12501",12501,1107,"M","PhD",90,"Other",90,92,"Assist",0,4544
"12502",12502,1107,"M","PhD",90,"Other",90,93,"Assist",0,4951
"12503",12503,1107,"M","PhD",90,"Other",90,94,"Assist",0,4951
"12504",12504,1107,"M","PhD",90,"Other",90,95,"Assist",0,5318
"12505",12505,1108,"M","PhD",68,"Other",75,76,"Assist",0,2068
"12506",12506,1108,"M","PhD",68,"Other",75,77,"Assist",0,1935
"12507",12507,1108,"M","PhD",68,"Other",75,78,"Assist",0,2215
"12508",12508,1108,"M","PhD",68,"Other",75,79,"Assist",0,2457.143
"12509",12509,1108,"M","PhD",68,"Other",75,80,"Assoc",0,2647.5
"12510",12510,1108,"M","PhD",68,"Other",75,81,"Assoc",0,2917.5
"12511",12511,1108,"M","PhD",68,"Other",75,82,"Assoc",0,2917
"12512",12512,1108,"M","PhD",68,"Other",75,83,"Assoc",0,3258
"12513",12513,1108,"M","PhD",68,"Other",75,84,"Full",0,3737
"12514",12514,1108,"M","PhD",68,"Other",75,85,"Full",0,3737
"12515",12515,1108,"M","PhD",68,"Other",75,86,"Full",0,4194
"12516",12516,1108,"M","PhD",68,"Other",75,87,"Full",0,4405
"12517",12517,1108,"M","PhD",68,"Other",75,88,"Full",0,5010
"12518",12518,1108,"M","PhD",68,"Other",75,89,"Full",0,5515
"12519",12519,1108,"M","PhD",68,"Other",75,90,"Full",0,5940
"12520",12520,1108,"M","PhD",68,"Other",75,91,"Full",0,6305
"12521",12521,1108,"M","PhD",68,"Other",75,92,"Full",0,6581
"12522",12522,1108,"M","PhD",68,"Other",75,93,"Full",0,6772
"12523",12523,1108,"M","PhD",68,"Other",75,94,"Full",0,6772
"12524",12524,1108,"M","PhD",68,"Other",75,95,"Full",0,7171
"12525",12525,1109,"M","PhD",66,"Other",87,87,"Full",0,5780
"12526",12526,1109,"M","PhD",66,"Other",87,88,"Full",0,5948
"12527",12527,1109,"M","PhD",66,"Other",87,89,"Full",0,6362
"12528",12528,1109,"M","PhD",66,"Other",87,90,"Full",0,6755
"12529",12529,1109,"M","PhD",66,"Other",87,91,"Full",0,7171
"12530",12530,1109,"M","PhD",66,"Other",87,92,"Full",0,7593
"12531",12531,1109,"M","PhD",66,"Other",87,93,"Full",0,7813
"12532",12532,1109,"M","PhD",66,"Other",87,94,"Full",0,7813
"12533",12533,1109,"M","PhD",66,"Other",87,95,"Full",0,9744
"12534",12534,1110,"M","PhD",73,"Other",68,76,"Assist",0,1803
"12535",12535,1110,"M","PhD",73,"Other",68,77,"Assist",0,2019
"12536",12536,1110,"M","PhD",73,"Other",68,78,"Assist",0,2136
"12537",12537,1110,"M","PhD",73,"Other",68,79,"Assoc",0,2411
"12538",12538,1110,"M","PhD",73,"Other",68,80,"Assoc",0,2552
"12539",12539,1110,"M","PhD",73,"Other",68,81,"Assoc",0,2798
"12540",12540,1110,"M","PhD",73,"Other",68,82,"Assoc",0,2920
"12541",12541,1110,"M","PhD",73,"Other",68,84,"Assoc",0,3197
"12542",12542,1110,"M","PhD",73,"Other",68,85,"Assoc",0,3197
"12543",12543,1110,"M","PhD",73,"Other",68,86,"Assoc",0,3293
"12544",12544,1110,"M","PhD",73,"Other",68,87,"Assoc",0,3458
"12545",12545,1110,"M","PhD",73,"Other",68,88,"Assoc",0,3610
"12546",12546,1110,"M","PhD",73,"Other",68,89,"Assoc",0,3918
"12547",12547,1110,"M","PhD",73,"Other",68,90,"Assoc",0,4101
"12548",12548,1110,"M","PhD",73,"Other",68,91,"Assoc",0,4292
"12549",12549,1110,"M","PhD",73,"Other",68,92,"Assoc",0,4416
"12550",12550,1110,"M","PhD",73,"Other",68,93,"Assoc",0,4480
"12551",12551,1110,"M","PhD",73,"Other",68,94,"Assoc",0,4480
"12552",12552,1110,"M","PhD",73,"Other",68,95,"Assoc",0,4812
"12553",12553,1112,"M","PhD",68,"Arts",72,76,"Assoc",0,1803
"12554",12554,1112,"M","PhD",68,"Arts",72,77,"Assoc",0,1942
"12555",12555,1112,"M","PhD",68,"Arts",72,78,"Assoc",0,2019
"12556",12556,1112,"M","PhD",68,"Arts",72,79,"Assoc",0,2326.667
"12557",12557,1112,"M","PhD",68,"Arts",72,80,"Assoc",0,2507
"12558",12558,1112,"M","PhD",68,"Arts",72,81,"Full",0,2879
"12559",12559,1112,"M","PhD",68,"Arts",72,82,"Full",0,3005
"12560",12560,1112,"M","PhD",68,"Arts",72,83,"Full",0,3170
"12561",12561,1112,"M","PhD",68,"Arts",72,84,"Full",0,3386
"12562",12562,1112,"M","PhD",68,"Arts",72,85,"Full",0,3386
"12563",12563,1112,"M","PhD",68,"Arts",72,86,"Full",0,4575
"12564",12564,1112,"M","PhD",68,"Arts",72,87,"Full",1,5160
"12565",12565,1112,"M","PhD",68,"Arts",72,88,"Full",1,5464
"12566",12566,1112,"M","PhD",68,"Arts",72,89,"Full",1,6016
"12567",12567,1112,"M","PhD",68,"Arts",72,90,"Full",1,6480
"12568",12568,1112,"M","PhD",68,"Arts",72,91,"Full",1,6878
"12569",12569,1112,"M","PhD",68,"Arts",72,92,"Full",0,7078
"12570",12570,1112,"M","PhD",68,"Arts",72,93,"Full",0,7283
"12571",12571,1112,"M","PhD",68,"Arts",72,94,"Full",0,7283
"12572",12572,1112,"M","PhD",68,"Arts",72,95,"Full",0,7602
"12573",12573,1113,"M","PhD",68,"Other",79,79,"Assoc",0,2327
"12574",12574,1113,"M","PhD",68,"Other",79,80,"Assoc",0,2552
"12575",12575,1113,"M","PhD",68,"Other",79,81,"Assoc",0,2879
"12576",12576,1113,"M","PhD",68,"Other",79,82,"Assoc",0,3048
"12577",12577,1113,"M","PhD",68,"Other",79,83,"Assoc",0,3262
"12578",12578,1113,"M","PhD",68,"Other",79,84,"Assoc",0,3534
"12579",12579,1113,"M","PhD",68,"Other",79,85,"Assoc",0,3534
"12580",12580,1113,"M","PhD",68,"Other",79,86,"Full",0,4641
"12581",12581,1113,"M","PhD",68,"Other",79,87,"Full",0,4874
"12582",12582,1113,"M","PhD",68,"Other",79,88,"Full",0,5087
"12583",12583,1113,"M","PhD",68,"Other",79,89,"Full",0,5522
"12584",12584,1113,"M","PhD",68,"Other",79,90,"Full",0,5780
"12585",12585,1113,"M","PhD",68,"Other",79,91,"Full",0,6048
"12586",12586,1113,"M","PhD",68,"Other",79,92,"Full",0,6223
"12587",12587,1113,"M","PhD",68,"Other",79,93,"Full",0,6496
"12588",12588,1113,"M","PhD",68,"Other",79,94,"Full",1,6496
"12589",12589,1113,"M","PhD",68,"Other",79,95,"Full",1,6977
"12590",12590,1114,"M","PhD",66,"Other",70,76,"Assoc",0,1910
"12591",12591,1114,"M","PhD",66,"Other",70,77,"Assoc",0,2136
"12592",12592,1114,"M","PhD",66,"Other",70,78,"Assoc",0,2216
"12593",12593,1114,"M","PhD",66,"Other",70,79,"Assoc",0,2454
"12594",12594,1114,"M","PhD",66,"Other",70,80,"Full",0,2732
"12595",12595,1114,"M","PhD",66,"Other",70,81,"Full",0,3048
"12596",12596,1114,"M","PhD",66,"Other",70,82,"Full",0,3228
"12597",12597,1114,"M","PhD",66,"Other",70,83,"Full",0,3455
"12598",12598,1114,"M","PhD",66,"Other",70,84,"Full",1,3851
"12599",12599,1114,"M","PhD",66,"Other",70,85,"Full",0,3688
"12600",12600,1114,"M","PhD",66,"Other",70,86,"Full",0,4199
"12601",12601,1114,"M","PhD",66,"Other",70,87,"Full",0,4410
"12602",12602,1114,"M","PhD",66,"Other",70,88,"Full",0,4473
"12603",12603,1114,"M","PhD",66,"Other",70,89,"Full",0,4718
"12604",12604,1114,"M","PhD",66,"Other",70,90,"Full",0,4869
"12605",12605,1114,"M","PhD",66,"Other",70,91,"Full",0,4951
"12606",12606,1114,"M","PhD",66,"Other",70,92,"Full",0,4951
"12607",12607,1114,"M","PhD",66,"Other",70,93,"Full",0,4951
"12608",12608,1114,"M","PhD",66,"Other",70,94,"Full",0,4951
"12609",12609,1114,"M","PhD",66,"Other",70,95,"Full",0,5168
"12610",12610,1115,"M","PhD",74,"Prof",77,77,"Assist",0,1578
"12611",12611,1115,"M","PhD",74,"Prof",77,79,"Assoc",0,2082
"12612",12612,1115,"M","PhD",74,"Prof",77,80,"Assoc",0,2290
"12613",12613,1115,"M","PhD",74,"Prof",77,81,"Assoc",0,2715
"12614",12614,1115,"M","PhD",74,"Prof",77,82,"Assoc",0,2917
"12615",12615,1115,"M","PhD",74,"Prof",77,85,"Assoc",0,3845
"12616",12616,1115,"M","PhD",74,"Prof",77,86,"Assoc",0,3961
"12617",12617,1115,"M","PhD",74,"Prof",77,87,"Assoc",0,4160
"12618",12618,1115,"M","PhD",74,"Prof",77,88,"Full",0,5863
"12619",12619,1115,"M","PhD",74,"Prof",77,89,"Full",0,6362
"12620",12620,1115,"M","PhD",74,"Prof",77,90,"Full",0,6659
"12621",12621,1115,"M","PhD",74,"Prof",77,91,"Full",0,7069
"12622",12622,1115,"M","PhD",74,"Prof",77,92,"Full",0,7274
"12623",12623,1115,"M","PhD",74,"Prof",77,93,"Full",0,7485
"12624",12624,1115,"M","PhD",74,"Prof",77,94,"Full",0,7485
"12625",12625,1115,"M","PhD",74,"Prof",77,95,"Full",0,7813
"12626",12626,1117,"M","PhD",80,"Other",84,84,"Assist",0,3020
"12627",12627,1117,"M","PhD",80,"Other",84,85,"Assist",0,3020
"12628",12628,1117,"M","PhD",80,"Other",84,86,"Assist",0,3487
"12629",12629,1117,"M","PhD",80,"Other",84,87,"Assoc",0,3768
"12630",12630,1117,"M","PhD",80,"Other",84,88,"Assoc",0,3933
"12631",12631,1117,"M","PhD",80,"Other",84,89,"Assoc",0,4330
"12632",12632,1117,"M","PhD",80,"Other",84,90,"Assoc",0,4731
"12633",12633,1117,"M","PhD",80,"Other",84,91,"Assoc",0,5022
"12634",12634,1117,"M","PhD",80,"Other",84,92,"Assoc",0,5242
"12635",12635,1117,"M","PhD",80,"Other",84,93,"Full",0,5551
"12636",12636,1117,"M","PhD",80,"Other",84,94,"Full",0,5551
"12637",12637,1117,"M","PhD",80,"Other",84,95,"Full",0,5794
"12638",12638,1118,"M","PhD",90,"Other",92,92,"Assist",0,4806
"12639",12639,1118,"M","PhD",90,"Other",92,93,"Assist",0,4806
"12640",12640,1118,"M","PhD",90,"Other",92,94,"Assist",0,4806
"12641",12641,1118,"M","PhD",90,"Other",92,95,"Assist",0,5016
"12642",12642,1119,"M","PhD",71,"Other",73,76,"Assist",0,1596
"12643",12643,1119,"M","PhD",71,"Other",73,77,"Assist",0,1784
"12644",12644,1119,"M","PhD",71,"Other",73,78,"Assist",0,1886
"12645",12645,1119,"M","PhD",71,"Other",73,79,"Assoc",0,2128
"12646",12646,1119,"M","PhD",71,"Other",73,80,"Assoc",0,2288
"12647",12647,1119,"M","PhD",71,"Other",73,81,"Assoc",0,1710
"12648",12648,1119,"M","PhD",71,"Other",73,82,"Full",0,2639
"12649",12649,1119,"M","PhD",71,"Other",73,83,"Full",0,2865
"12650",12650,1119,"M","PhD",71,"Other",73,84,"Full",0,3294
"12651",12651,1119,"M","PhD",71,"Other",73,85,"Full",0,3344
"12652",12652,1119,"M","PhD",71,"Other",73,86,"Full",0,3688
"12653",12653,1119,"M","PhD",71,"Other",73,87,"Full",0,3873
"12654",12654,1119,"M","PhD",71,"Other",73,88,"Full",0,3986
"12655",12655,1119,"M","PhD",71,"Other",73,89,"Full",0,4325
"12656",12656,1119,"M","PhD",71,"Other",73,90,"Full",0,4527
"12657",12657,1119,"M","PhD",71,"Other",73,91,"Full",0,4737
"12658",12658,1119,"M","PhD",71,"Other",73,92,"Full",0,4875
"12659",12659,1119,"M","PhD",71,"Other",73,93,"Full",0,5466
"12660",12660,1119,"M","PhD",71,"Other",73,94,"Full",0,5716
"12661",12661,1119,"M","PhD",71,"Other",73,95,"Full",0,6888
"12662",12662,1120,"M","PhD",75,"Other",75,76,"Assist",0,1668
"12663",12663,1120,"M","PhD",75,"Other",75,77,"Assist",0,1668
"12664",12664,1120,"M","PhD",75,"Other",75,78,"Assist",0,1761
"12665",12665,1120,"M","PhD",75,"Other",75,79,"Assist",0,1952
"12666",12666,1120,"M","PhD",75,"Other",75,80,"Assist",0,2098
"12667",12667,1120,"M","PhD",75,"Other",75,81,"Assist",0,2288
"12668",12668,1120,"M","PhD",75,"Other",75,82,"Assist",0,2353
"12669",12669,1120,"M","PhD",75,"Other",75,83,"Assoc",0,2555
"12670",12670,1120,"M","PhD",75,"Other",75,84,"Assoc",0,2768
"12671",12671,1120,"M","PhD",75,"Other",75,85,"Assoc",0,2768
"12672",12672,1120,"M","PhD",75,"Other",75,86,"Assoc",0,3433
"12673",12673,1120,"M","PhD",75,"Other",75,87,"Assoc",0,3606
"12674",12674,1120,"M","PhD",75,"Other",75,88,"Assoc",0,3711
"12675",12675,1120,"M","PhD",75,"Other",75,89,"Full",0,4264
"12676",12676,1120,"M","PhD",75,"Other",75,90,"Full",0,4527
"12677",12677,1120,"M","PhD",75,"Other",75,91,"Full",0,4737
"12678",12678,1120,"M","PhD",75,"Other",75,92,"Full",0,4875
"12679",12679,1120,"M","PhD",75,"Other",75,93,"Full",0,5016
"12680",12680,1120,"M","PhD",75,"Other",75,94,"Full",0,5016
"12681",12681,1120,"M","PhD",75,"Other",75,95,"Full",0,5236
"12682",12682,1121,"F","PhD",90,"Other",91,91,"Assist",0,3667
"12683",12683,1121,"F","PhD",90,"Other",91,92,"Assist",0,3667
"12684",12684,1121,"F","PhD",90,"Other",91,93,"Assist",0,3720
"12685",12685,1121,"F","PhD",90,"Other",91,94,"Assist",0,3720
"12686",12686,1121,"F","PhD",90,"Other",91,95,"Assist",0,3828
"12687",12687,1122,"M","PhD",87,"Other",91,91,"Assist",0,3042
"12688",12688,1122,"M","PhD",87,"Other",91,92,"Assist",0,3130
"12689",12689,1122,"M","PhD",87,"Other",91,93,"Assist",0,3878
"12690",12690,1122,"M","PhD",87,"Other",91,94,"Assist",0,3878
"12691",12691,1122,"M","PhD",87,"Other",91,95,"Assoc",0,4165
"12692",12692,1123,"M","PhD",87,"Other",89,89,"Assist",0,3208
"12693",12693,1123,"M","PhD",87,"Other",89,90,"Assist",0,3263
"12694",12694,1123,"M","PhD",87,"Other",89,91,"Assist",0,3414
"12695",12695,1123,"M","PhD",87,"Other",89,92,"Assist",0,3564
"12696",12696,1123,"M","PhD",87,"Other",89,93,"Assist",0,3667
"12697",12697,1123,"M","PhD",87,"Other",89,94,"Assist",0,3667
"12698",12698,1123,"M","PhD",87,"Other",89,95,"Assist",0,3939
"12699",12699,1124,"M","PhD",92,"Prof",93,93,"Assist",0,4544
"12700",12700,1124,"M","PhD",92,"Prof",93,94,"Assist",0,4544
"12701",12701,1124,"M","PhD",92,"Prof",93,95,"Assist",0,4543.137
"12702",12702,1125,"M","PhD",82,"Other",91,91,"Assoc",0,4225
"12703",12703,1125,"M","PhD",82,"Other",91,92,"Assoc",0,4411
"12704",12704,1125,"M","PhD",82,"Other",91,93,"Assoc",0,4604
"12705",12705,1125,"M","PhD",82,"Other",91,94,"Assoc",0,4604
"12706",12706,1125,"M","PhD",82,"Other",91,95,"Assoc",0,4875
"12707",12707,1126,"M","PhD",63,"Other",71,76,"Full",0,2726
"12708",12708,1126,"M","PhD",63,"Other",71,77,"Full",0,3020
"12709",12709,1126,"M","PhD",63,"Other",71,78,"Full",0,3156
"12710",12710,1126,"M","PhD",63,"Other",71,79,"Full",1,3655
"12711",12711,1126,"M","PhD",63,"Other",71,80,"Full",1,3957
"12712",12712,1126,"M","PhD",63,"Other",71,81,"Full",1,4358
"12713",12713,1126,"M","PhD",63,"Other",71,82,"Full",1,4484
"12714",12714,1126,"M","PhD",63,"Other",71,83,"Full",1,4732
"12715",12715,1126,"M","PhD",63,"Other",71,84,"Full",1,5052
"12716",12716,1126,"M","PhD",63,"Other",71,85,"Full",1,5052
"12717",12717,1126,"M","PhD",63,"Other",71,86,"Full",1,5588
"12718",12718,1126,"M","PhD",63,"Other",71,87,"Full",1,5869
"12719",12719,1126,"M","PhD",63,"Other",71,88,"Full",1,6214
"12720",12720,1126,"M","PhD",63,"Other",71,89,"Full",0,7494.667
"12721",12721,1126,"M","PhD",63,"Other",71,90,"Full",0,7692
"12722",12722,1126,"M","PhD",63,"Other",71,91,"Full",0,7823
"12723",12723,1126,"M","PhD",63,"Other",71,92,"Full",0,7935
"12724",12724,1126,"M","PhD",63,"Other",71,93,"Full",0,8165
"12725",12725,1126,"M","PhD",63,"Other",71,94,"Full",0,8165
"12726",12726,1126,"M","PhD",63,"Other",71,95,"Full",0,8402
"12727",12727,1127,"M","PhD",65,"Other",66,76,"Full",1,2737
"12728",12728,1127,"M","PhD",65,"Other",66,77,"Full",1,3068
"12729",12729,1127,"M","PhD",65,"Other",66,78,"Full",0,3590
"12730",12730,1127,"M","PhD",65,"Other",66,79,"Full",0,3989
"12731",12731,1127,"M","PhD",65,"Other",66,80,"Full",0,4282
"12732",12732,1127,"M","PhD",65,"Other",66,81,"Full",0,4681
"12733",12733,1127,"M","PhD",65,"Other",66,82,"Full",1,4416
"12734",12734,1127,"M","PhD",65,"Other",66,83,"Full",0,5305
"12735",12735,1127,"M","PhD",65,"Other",66,84,"Full",0,5746
"12736",12736,1127,"M","PhD",65,"Other",66,85,"Full",0,5746
"12737",12737,1127,"M","PhD",65,"Other",66,86,"Full",0,6265
"12738",12738,1127,"M","PhD",65,"Other",66,87,"Full",0,6580
"12739",12739,1127,"M","PhD",65,"Other",66,88,"Full",0,6580
"12740",12740,1127,"M","PhD",65,"Other",66,89,"Full",1,7040
"12741",12741,1127,"M","PhD",65,"Other",66,90,"Full",1,7332.836
"12742",12742,1127,"M","PhD",65,"Other",66,91,"Full",1,7712
"12743",12743,1127,"M","PhD",65,"Other",66,92,"Full",1,8165
"12744",12744,1127,"M","PhD",65,"Other",66,93,"Full",1,8523
"12745",12745,1127,"M","PhD",65,"Other",66,94,"Full",0,8523
"12746",12746,1127,"M","PhD",65,"Other",66,95,"Full",0,9037
"12747",12747,1128,"M","PhD",77,"Other",76,76,"Assist",0,1717
